date,city,temp,rain,humidity,wind,pm25,event,population,heat_stress_cases,flood_injuries,resp_issues,vector_diseases,waterborne_diseases,mental_health_cases,emergency_calls,beds_needed,staff_needed,icu_needed,ventilators_needed,ambulances_needed,economic_cost,energy_usage,water_usage,waste_generated,high_heat_risk,high_flood_risk,high_resp_risk,high_vector_risk,high_waterborne_risk,health_tips,sustainability_tips
2023-02-27,Delhi,21.4,0.0,43.7,12.9,119.9,None,16.8,0.0,0.0,3.9,5.2,0.0,0.0,3.7,10,6,2,1,1,76000,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-02-27,Mumbai,24.4,151.1,61.6,14.2,80.5,None,12.5,0.0,3.8,2.0,7.9,5.4,13.0,5.5,10,6,2,1,1,168580,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-02-27,Kolkata,22.9,97.3,66.7,13.5,90.3,None,4.5,0.0,1.2,0.9,2.0,1.6,0.0,1.1,10,6,2,1,1,42054,150,3000,20,0,0,0,0,1,No special precautions needed,Harvest rainwater for non-drinking purposes
2023-02-27,Chennai,25.5,75.8,65.7,14.3,77.0,None,4.6,0.0,0.5,0.8,2.3,1.6,0.0,1.0,10,6,2,1,1,38730,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-27,Bangalore,22.4,37.3,60.6,11.5,52.6,None,8.4,0.0,0.0,1.2,3.0,1.6,0.0,1.8,10,6,2,1,1,43624,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-27,Hyderabad,24.9,19.5,58.4,13.5,79.9,None,6.8,0.0,0.0,1.4,2.7,0.0,0.0,1.0,10,6,2,1,1,34893,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-27,Ahmedabad,26.4,0.0,45.7,13.0,91.5,None,5.6,0.0,0.0,0.8,2.6,0.0,0.0,0.9,10,6,2,1,1,31334,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-27,Pune,20.7,19.2,52.0,9.1,64.0,None,3.1,0.0,0.0,0.3,1.0,0.0,0.0,0.3,10,6,2,1,1,12037,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-27,Jaipur,22.5,0.0,40.2,12.4,91.3,None,3.0,0.0,0.0,0.6,0.8,0.0,0.0,0.3,10,6,2,1,1,11390,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-27,Lucknow,24.2,13.6,50.1,11.2,115.4,None,2.8,0.0,0.0,0.7,1.0,0.0,0.0,0.8,10,6,2,1,1,14243,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-02-28,Delhi,23.8,0.0,40.1,8.0,120.0,None,16.8,0.0,0.0,2.8,4.1,0.0,0.0,2.1,10,6,2,1,1,57908,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-02-28,Mumbai,25.9,146.8,65.2,15.9,80.8,None,12.5,0.0,7.9,2.9,8.5,7.3,18.5,7.0,10,6,2,1,1,231397,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-02-28,Kolkata,22.1,109.6,66.2,13.6,108.6,None,4.5,0.0,1.5,1.0,3.1,2.5,6.5,3.1,10,6,2,1,1,71100,150,3000,20,0,1,1,0,1,Avoid flooded areas and boil drinking water|Wear masks outdoors and use air purifiers indoors,Harvest rainwater for non-drinking purposes|Reduce generator use and switch to clean energy sources
2023-02-28,Chennai,24.2,83.3,61.5,11.2,75.8,None,4.6,0.0,0.6,0.7,2.5,1.2,0.0,1.4,10,6,2,1,1,38904,150,3000,20,0,0,0,0,1,No special precautions needed,Harvest rainwater for non-drinking purposes
2023-02-28,Bangalore,20.0,43.8,56.1,10.5,53.5,None,8.4,0.0,0.0,1.2,3.9,1.1,0.0,1.7,10,6,2,1,1,51277,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-28,Hyderabad,23.6,16.7,53.4,11.6,80.5,None,6.8,0.0,0.0,0.9,2.9,0.0,0.0,1.2,10,6,2,1,1,34091,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-28,Ahmedabad,25.3,6.5,48.9,10.5,88.6,None,5.6,0.0,0.0,0.7,2.0,0.0,0.0,0.9,10,6,2,1,1,24292,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-28,Pune,23.4,14.1,53.9,10.2,68.0,None,3.1,0.0,0.0,0.5,0.8,0.0,0.0,0.3,10,6,2,1,1,11608,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-28,Jaipur,22.6,0.0,36.2,14.0,93.9,None,3.0,0.0,0.0,0.7,0.6,0.0,0.0,0.4,10,6,2,1,1,9762,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-02-28,Lucknow,24.1,17.3,48.4,9.4,103.1,None,2.8,0.0,0.0,0.7,0.8,0.0,0.0,0.4,10,6,2,1,1,12087,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-01,Delhi,23.8,0.0,45.8,16.4,113.6,None,16.8,0.0,0.0,4.6,5.1,0.0,0.0,2.4,10,6,2,1,1,78778,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-01,Mumbai,28.7,156.8,69.1,20.4,67.8,None,12.5,0.0,9.8,1.5,9.5,8.3,19.8,9.9,10,6,2,1,1,255453,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-01,Kolkata,24.8,103.1,74.7,16.3,85.5,None,4.5,0.0,1.1,0.9,2.6,1.6,4.7,1.9,10,6,2,1,1,56561,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-01,Chennai,29.1,71.2,67.6,15.4,55.4,None,4.6,0.0,0.6,0.4,2.2,1.5,0.0,0.7,10,6,2,1,1,34708,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-01,Bangalore,25.0,33.0,59.0,13.0,49.3,None,8.4,0.0,0.0,0.8,3.1,1.3,0.0,1.5,10,6,2,1,1,41550,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-01,Hyderabad,25.6,21.8,59.7,16.9,63.0,None,6.8,0.0,0.0,1.0,2.8,0.0,0.0,0.8,10,6,2,1,1,33577,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-01,Ahmedabad,29.6,2.9,47.9,17.8,88.5,None,5.6,0.0,0.0,1.2,2.4,0.0,0.0,1.4,10,6,2,1,1,31337,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-01,Pune,24.0,14.8,52.3,15.9,51.4,None,3.1,0.0,0.0,0.2,1.0,0.0,0.0,0.3,10,6,2,1,1,11555,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-01,Jaipur,25.1,7.1,36.9,19.1,84.9,None,3.0,0.0,0.0,0.6,0.9,0.0,0.0,0.4,10,6,2,1,1,13045,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-01,Lucknow,25.5,29.7,46.9,12.8,96.5,None,2.8,0.0,0.0,0.4,1.1,0.0,0.0,0.5,10,6,2,1,1,13936,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-02,Delhi,24.7,0.0,41.7,12.7,110.2,None,16.8,0.0,0.0,3.8,4.2,0.0,0.0,2.2,10,6,2,1,1,65041,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-02,Mumbai,27.2,162.2,68.5,15.2,75.5,None,12.5,0.0,6.9,2.3,6.6,6.1,21.0,6.3,10,6,2,1,1,201041,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-02,Kolkata,24.9,105.9,70.6,16.3,96.2,None,4.5,0.0,1.4,0.7,1.9,1.7,7.0,2.2,10,6,2,1,1,55571,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-02,Chennai,28.5,70.8,67.1,16.5,59.9,None,4.6,0.0,0.3,0.7,2.9,1.3,0.0,1.7,10,6,2,1,1,40632,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-02,Bangalore,25.6,34.1,55.1,15.3,43.3,None,8.4,0.0,0.0,0.9,3.2,1.1,0.0,1.6,10,6,2,1,1,41022,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-02,Hyderabad,25.9,33.7,54.7,17.0,55.6,None,6.8,0.0,0.0,0.6,2.4,1.1,0.0,1.3,10,6,2,1,1,32102,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-02,Ahmedabad,28.6,16.4,49.4,14.0,86.4,None,5.6,0.0,0.0,1.0,1.2,0.0,0.0,1.0,10,6,2,1,1,18123,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-02,Pune,26.9,25.5,55.3,16.1,61.5,None,3.1,0.0,0.0,0.4,1.0,0.0,0.0,0.4,10,6,2,1,1,12198,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-02,Jaipur,25.9,0.0,42.1,18.4,93.3,None,3.0,0.0,0.0,0.5,0.9,0.0,0.0,0.5,10,6,2,1,1,12359,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-02,Lucknow,27.0,21.0,52.3,15.0,108.1,None,2.8,0.0,0.0,0.7,1.1,0.0,0.0,0.5,10,6,2,1,1,14991,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-03,Delhi,26.8,0.0,40.1,17.7,114.9,None,16.8,0.0,0.0,2.0,6.3,0.0,0.0,2.6,10,6,2,1,1,74955,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-03,Mumbai,26.6,151.0,62.6,18.5,77.4,None,12.5,0.0,7.9,1.6,7.2,7.7,19.9,8.2,10,6,2,1,1,215087,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-03,Kolkata,27.0,107.8,67.3,13.6,96.2,None,4.5,0.0,1.4,1.0,2.2,2.8,6.0,1.5,10,6,2,1,1,63144,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-03,Chennai,28.3,82.9,63.7,16.6,58.8,None,4.6,0.0,0.5,0.5,2.1,2.1,0.0,1.8,10,6,2,1,1,36610,150,3000,20,0,0,0,0,1,No special precautions needed,Harvest rainwater for non-drinking purposes
2023-03-03,Bangalore,25.4,43.8,59.0,13.3,54.8,None,8.4,0.0,0.0,1.1,4.0,1.2,0.0,1.5,10,6,2,1,1,50955,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-03,Hyderabad,26.2,22.6,51.6,18.2,62.4,None,6.8,0.0,0.0,0.8,2.9,0.0,0.0,1.2,10,6,2,1,1,33704,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-03,Ahmedabad,27.9,14.8,50.0,18.0,79.0,None,5.6,0.0,0.0,1.2,2.0,0.0,0.0,1.1,10,6,2,1,1,27138,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-03,Pune,26.1,22.6,51.7,14.9,50.4,None,3.1,0.0,0.0,0.4,1.0,0.0,0.0,0.3,10,6,2,1,1,12697,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-03,Jaipur,27.6,3.7,39.5,18.7,94.9,None,3.0,0.0,0.0,0.5,0.4,0.0,0.0,0.3,10,6,2,1,1,6940,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-03,Lucknow,26.6,10.4,50.5,16.9,90.8,None,2.8,0.0,0.0,0.6,0.8,0.0,0.0,0.4,10,6,2,1,1,12143,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-04,Delhi,23.4,0.0,48.6,16.2,107.6,None,16.8,0.0,0.0,3.1,3.4,0.0,0.0,1.9,10,6,2,1,1,52407,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-04,Mumbai,27.0,161.8,62.5,17.2,79.5,None,12.5,0.0,7.0,2.2,9.4,7.3,23.6,9.3,10,6,2,1,1,239387,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-04,Kolkata,26.5,118.1,74.1,14.5,86.3,None,4.5,0.0,1.4,0.9,2.8,1.7,5.7,2.2,10,6,2,1,1,62734,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-04,Chennai,28.7,74.7,62.8,14.2,63.0,None,4.6,0.0,0.7,0.7,2.2,1.6,0.0,1.8,10,6,2,1,1,38513,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-04,Bangalore,24.4,32.4,62.7,16.9,53.0,None,8.4,0.0,0.0,1.1,4.2,1.0,0.0,2.2,10,6,2,1,1,52185,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-04,Hyderabad,25.6,34.5,58.5,15.4,62.3,None,6.8,0.0,0.0,1.0,2.2,0.9,0.0,1.3,10,6,2,1,1,31914,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-04,Ahmedabad,28.6,16.6,52.6,17.5,86.9,None,5.6,0.0,0.0,1.2,1.9,0.0,0.0,0.9,10,6,2,1,1,26726,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-04,Pune,26.6,23.9,58.3,12.2,59.2,None,3.1,0.0,0.0,0.4,1.2,0.0,0.0,0.5,10,6,2,1,1,14445,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-04,Jaipur,25.7,0.0,44.8,15.2,91.6,None,3.0,0.0,0.0,0.5,1.0,0.0,0.0,0.4,10,6,2,1,1,12974,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-04,Lucknow,24.3,26.9,54.3,13.4,100.6,None,2.8,0.0,0.0,0.6,0.8,0.0,0.0,0.4,10,6,2,1,1,12137,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-05,Delhi,24.7,0.0,40.8,15.8,103.5,None,16.8,0.0,0.0,3.7,5.1,0.0,0.0,3.0,10,6,2,1,1,72661,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-05,Mumbai,25.5,167.6,68.3,19.0,69.7,None,12.5,0.0,8.8,2.4,5.7,8.6,18.1,7.3,10,6,2,1,1,212194,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-05,Kolkata,24.5,108.8,65.4,19.0,98.2,None,4.5,0.0,1.7,0.8,2.5,2.0,4.7,2.2,10,6,2,1,1,60285,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-05,Chennai,27.7,76.2,69.3,19.4,53.9,None,4.6,0.0,0.4,0.3,2.0,1.0,0.0,1.2,10,6,2,1,1,29461,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-05,Bangalore,22.1,43.4,64.9,13.2,45.5,None,8.4,0.0,0.0,0.9,2.1,1.5,0.0,1.3,10,6,2,1,1,32311,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-05,Hyderabad,27.1,27.7,53.6,15.7,71.4,None,6.8,0.0,0.0,1.1,2.0,0.0,0.0,1.2,10,6,2,1,1,26403,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-05,Ahmedabad,28.5,1.6,45.1,16.1,72.4,None,5.6,0.0,0.0,0.8,2.8,0.0,0.0,1.1,10,6,2,1,1,33367,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-05,Pune,23.3,13.6,55.1,12.1,55.4,None,3.1,0.0,0.0,0.4,1.0,0.0,0.0,0.4,10,6,2,1,1,11740,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-05,Jaipur,27.2,3.9,36.3,18.4,90.8,None,3.0,0.0,0.0,0.5,1.0,0.0,0.0,0.4,10,6,2,1,1,13446,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-05,Lucknow,27.7,24.5,53.5,13.2,103.4,None,2.8,0.0,0.0,0.6,1.4,0.0,0.0,0.6,10,6,2,1,1,18219,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-06,Delhi,26.1,0.0,44.0,12.3,100.7,None,16.8,0.0,0.0,3.6,5.5,0.0,0.0,2.6,10,6,2,1,1,76526,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-06,Mumbai,27.3,169.9,65.8,15.2,77.3,None,12.5,0.0,8.7,2.2,8.1,9.2,14.4,5.6,10,6,2,1,1,229295,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-06,Kolkata,24.8,110.8,66.4,17.7,95.6,None,4.5,0.0,1.4,0.7,2.2,2.4,6.3,2.1,10,6,2,1,1,59242,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-06,Chennai,27.9,70.8,68.1,18.6,55.3,None,4.6,0.0,0.5,0.4,2.8,0.9,0.0,1.6,10,6,2,1,1,38338,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-06,Bangalore,22.7,39.4,55.1,12.6,45.6,None,8.4,0.0,0.0,0.7,2.6,1.9,0.0,1.8,10,6,2,1,1,37445,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-06,Hyderabad,25.1,23.5,55.1,15.5,61.1,None,6.8,0.0,0.0,0.6,3.1,0.0,0.0,0.5,10,6,2,1,1,35004,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-06,Ahmedabad,28.9,12.4,51.1,19.7,76.3,None,5.6,0.0,0.0,0.8,2.9,0.0,0.0,1.3,10,6,2,1,1,33434,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-06,Pune,24.4,27.5,54.3,15.4,53.7,None,3.1,0.0,0.0,0.1,0.6,0.0,0.0,0.2,10,6,2,1,1,6657,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-06,Jaipur,26.6,0.0,37.5,16.6,84.8,None,3.0,0.0,0.0,0.4,1.0,0.0,0.0,0.4,10,6,2,1,1,12555,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-06,Lucknow,24.5,13.7,54.0,14.2,95.1,None,2.8,0.0,0.0,0.4,0.8,0.0,0.0,0.2,10,6,2,1,1,10797,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-07,Delhi,26.7,0.0,41.8,14.4,113.8,None,16.8,0.0,0.0,4.6,5.0,0.0,0.0,3.1,10,6,2,1,1,77167,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-07,Mumbai,27.6,169.4,63.2,19.5,75.5,None,12.5,0.0,7.6,2.3,5.5,9.6,26.5,6.2,10,6,2,1,1,220728,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-07,Kolkata,24.0,113.7,70.6,16.5,98.4,None,4.5,0.0,1.3,1.1,2.6,2.0,5.0,2.8,10,6,2,1,1,61291,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-07,Chennai,28.2,71.2,63.0,17.5,51.6,None,4.6,0.0,0.4,0.3,2.1,0.8,0.0,0.9,10,6,2,1,1,29139,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-07,Bangalore,25.7,44.3,57.6,13.9,51.8,None,8.4,0.0,0.0,1.1,3.9,1.0,0.0,2.0,10,6,2,1,1,49620,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-07,Hyderabad,26.8,30.3,59.0,14.4,66.7,None,6.8,0.0,0.0,1.1,2.8,0.7,0.0,1.2,10,6,2,1,1,36646,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-07,Ahmedabad,27.4,17.9,49.7,15.9,73.3,None,5.6,0.0,0.0,0.6,2.4,0.0,0.0,1.0,10,6,2,1,1,27512,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-07,Pune,23.2,20.2,53.2,17.0,51.7,None,3.1,0.0,0.0,0.4,1.2,0.0,0.0,0.5,10,6,2,1,1,14092,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-07,Jaipur,28.8,5.4,42.9,15.2,83.0,None,3.0,0.0,0.0,0.7,1.2,0.0,0.0,0.5,10,6,2,1,1,16260,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-07,Lucknow,25.1,10.0,49.8,16.3,100.8,None,2.8,0.0,0.0,0.4,0.9,0.0,0.0,0.3,10,6,2,1,1,11209,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-08,Delhi,23.6,0.0,49.3,12.6,100.2,None,16.8,0.0,0.0,4.4,5.8,0.0,0.0,3.2,10,6,2,1,1,83977,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-08,Mumbai,27.8,155.4,67.3,18.7,74.9,None,12.5,0.0,5.0,1.3,4.9,6.2,20.1,6.6,10,6,2,1,1,161692,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-08,Kolkata,26.3,112.7,74.2,16.1,90.0,None,4.5,0.0,1.3,0.8,2.8,1.8,8.3,2.4,10,6,2,1,1,67455,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-08,Chennai,31.0,85.1,65.8,14.6,57.9,None,4.6,0.2,0.9,0.6,3.0,1.4,0.0,1.6,10,6,2,1,1,47145,150,3000,20,0,0,0,0,1,No special precautions needed,Harvest rainwater for non-drinking purposes
2023-03-08,Bangalore,22.9,34.3,60.9,16.1,56.2,None,8.4,0.0,0.0,0.8,3.3,1.1,0.0,1.1,10,6,2,1,1,42351,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-08,Hyderabad,25.5,23.4,50.2,14.7,73.0,None,6.8,0.0,0.0,1.1,2.5,0.0,0.0,1.2,10,6,2,1,1,31526,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-08,Ahmedabad,30.0,19.6,47.8,18.1,89.4,None,5.6,0.0,0.0,0.9,2.6,0.0,0.0,0.8,10,6,2,1,1,31641,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-08,Pune,24.0,21.9,53.4,17.5,51.4,None,3.1,0.0,0.0,0.5,0.8,0.0,0.0,0.4,10,6,2,1,1,10703,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-08,Jaipur,26.8,2.7,44.3,17.3,99.2,None,3.0,0.0,0.0,0.6,0.8,0.0,0.0,0.5,10,6,2,1,1,11514,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-08,Lucknow,26.7,21.8,45.2,16.9,102.8,None,2.8,0.0,0.0,0.8,1.3,0.0,0.0,0.7,10,6,2,1,1,17285,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-09,Delhi,24.4,0.0,46.6,13.3,102.2,None,16.8,0.0,0.0,3.4,5.6,0.0,0.0,1.9,10,6,2,1,1,76009,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-09,Mumbai,27.5,153.6,69.5,20.8,68.9,None,12.5,0.0,5.3,1.9,8.9,8.8,16.8,6.1,10,6,2,1,1,211429,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-09,Kolkata,24.7,103.8,65.8,18.5,81.1,None,4.5,0.0,1.2,0.8,3.1,2.0,5.1,2.2,10,6,2,1,1,63588,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-09,Chennai,28.7,73.2,65.2,17.1,65.1,None,4.6,0.0,0.4,0.5,2.5,1.3,0.0,1.6,10,6,2,1,1,36974,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-09,Bangalore,24.3,35.8,56.3,15.5,44.5,None,8.4,0.0,0.0,0.7,3.3,1.2,0.0,1.4,10,6,2,1,1,42590,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-09,Hyderabad,25.8,38.2,54.1,14.6,61.8,None,6.8,0.0,0.0,1.0,2.7,1.3,0.0,1.6,10,6,2,1,1,38170,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-09,Ahmedabad,26.6,15.3,48.2,17.2,77.7,None,5.6,0.0,0.0,1.0,1.9,0.0,0.0,1.1,10,6,2,1,1,25525,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-09,Pune,23.4,13.0,57.4,14.8,60.8,None,3.1,0.0,0.0,0.5,0.9,0.0,0.0,0.3,10,6,2,1,1,11682,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-09,Jaipur,25.6,0.0,43.9,18.4,89.8,None,3.0,0.0,0.0,0.3,1.0,0.0,0.0,0.4,10,6,2,1,1,12282,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-09,Lucknow,25.5,26.7,45.6,13.9,98.0,None,2.8,0.0,0.0,0.7,1.0,0.0,0.0,0.5,10,6,2,1,1,14249,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
2023-03-10,Delhi,23.1,0.0,44.1,15.7,106.2,None,16.8,0.0,0.0,4.4,4.0,0.0,0.0,3.0,10,6,2,1,1,66249,150,3000,20,0,0,1,0,0,Wear masks outdoors and use air purifiers indoors,Reduce generator use and switch to clean energy sources
2023-03-10,Mumbai,27.8,168.5,67.6,19.6,61.1,None,12.5,0.0,8.4,1.5,10.7,7.9,19.9,9.5,10,6,2,1,1,254620,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-10,Kolkata,28.0,108.9,68.0,17.8,98.2,None,4.5,0.0,1.3,0.9,2.5,2.1,8.1,1.5,10,6,2,1,1,64869,150,3000,20,0,1,0,0,1,Avoid flooded areas and boil drinking water,Harvest rainwater for non-drinking purposes
2023-03-10,Chennai,28.2,79.3,69.0,15.2,61.5,None,4.6,0.0,0.5,0.6,2.7,1.5,0.0,1.6,10,6,2,1,1,40451,150,3000,20,0,0,0,0,0,No special precautions needed,Standard practices apply
